pj,skeleton_length,index,scale_ratio,intersection3,intersection4,intersection5,intersection6,endpoint,Area,Peri,led,distance_average,area_per_skeleton,peri_per_skeleton,area_per_peri,led_density_area,led_density_skeleton,led_density_peri,area_skeleton_ratio,peri_area_ratio,led_per_area,led_per_skeleton,predicted_led,rel_error,error,abs_error
412843,131.0936556,10.0,0.3413897281,0.0,0.0,0.0,0.0,0.0,656.5672228,269.7738208,9.0,2.349136844512186,5.0083828984321945,2.057870913472337,2.4337692250974707,0.013707659608133579,0.06865320795890598,0.03336128010238716,0.03820461696265486,10.528347329602417,0.013707659608133579,0.06865320795890598,8.697791,0.03357876671685113,0.30220890045166016,0.30220890045166016
404291,385.1021505,1.0,0.4462365591,4.0,0.0,0.0,0.0,6.0,7879.45803,712.9302529,39.0,11.214992279226433,20.46069599915153,1.8512756991212909,11.052214431844599,0.004949579000422698,0.10127183125143312,0.054703808460026704,0.053130568013152475,8.031540818677891,0.004949579000422698,0.10127183125143312,40.311768,0.03363506610576923,-1.311767578125,1.311767578125
417056,871.4942529,8.0,0.7816091954,2.0,0.0,0.0,0.0,2.0,6496.448144,1683.535556,55.0,3.567946855813941,7.454378640343642,1.9317804453647707,3.8588125572086223,0.00846616470737121,0.06310999736025913,0.032669342684200485,0.008553560296626532,20.88739621378689,0.00846616470737121,0.06310999736025913,57.475933,0.045016964999112216,-2.475933074951172,2.475933074951172
417766,279.8689956,15.0,0.6331877729,0.0,0.0,0.0,0.0,2.0,3522.943403,598.5482856,22.0,5.906597240680446,12.587830229094516,2.1386730756538292,5.88581320464148,0.006244778153763601,0.0786082072179345,0.03675559771747845,0.0449775803214928,10.084313955171144,0.006244778153763601,0.0786082072179345,21.761501,0.010840849442915483,0.23849868774414062,0.23849868774414062
423443,161.0421687,5.0,0.8012048193,1.0,0.0,0.0,0.0,3.0,906.4039774,341.9688965,17.0,2.5331736563861917,5.628364202474877,2.1234742382105045,2.650545083710559,0.0187554340270705,0.10556241347984281,0.04971212345330944,0.03494962995039992,11.358623533249435,0.0187554340270705,0.10556241347984281,17.995886,0.05858152052935432,-0.9958858489990234,0.9958858489990234
423338,731.704918,4.0,1.409836066,5.0,0.0,0.0,0.0,5.0,21151.44692,1301.233007,111.0,16.153999599358478,28.90707223591464,1.778357606993698,16.254926524469877,0.005247867931675286,0.15170049738547745,0.08530370763950348,0.03950646158690249,8.9471564225103,0.005247867931675286,0.15170049738547745,110.41009,0.0053145262572142455,0.5899124145507812,0.5899124145507812
423940,383.1198347,5.0,0.4338842975,2.0,0.0,0.0,0.0,4.0,5076.123557,836.2840561,32.0,6.145401218887563,13.249440768251615,2.182826312698866,6.069855714662834,0.006304023068128797,0.0835247802428643,0.038264510445447916,0.034583019640908236,11.737827549928188,0.006304023068128797,0.0835247802428643,31.240177,0.02374446392059326,0.7598228454589844,0.7598228454589844
407434,183.1271394,14.0,0.2958435208,2.0,0.0,0.0,0.0,4.0,1873.26309,402.7689219,16.0,4.705379049579179,10.22930351087,2.1993950389856853,4.6509623462584235,0.00854124553321552,0.08737099292012421,0.03972501136513333,0.055859025289126535,9.305861069379022,0.00854124553321552,0.08737099292012421,15.799863,0.012508571147918701,0.20013713836669922,0.20013713836669922
405300,168.4633028,0.0,0.745412844,1.0,0.0,0.0,0.0,3.0,1982.524619,355.7443484,17.0,5.612978172283409,11.768287728239885,2.111702326187564,5.572891397759729,0.008574925041069565,0.10091218513139587,0.04778712599781108,0.06985668411245162,7.989667661528263,0.008574925041069565,0.10091218513139587,17.42473,0.024984135347254136,-0.4247303009033203,0.4247303009033203
420568,128.4036145,17.0,0.6325301205,0.0,0.0,0.0,0.0,2.0,430.5015242,232.5258302,8.0,1.7595335271111372,3.3527212288872135,1.8108978559945443,1.8514137712344356,0.018582977179619473,0.062303542086036834,0.034404779860882743,0.026110801023340457,11.20685768571149,0.018582977179619473,0.062303542086036834,8.2116375,0.026454687118530273,-0.2116374969482422,0.2116374969482422
420440,670.6533333,3.0,1.193333333,1.0,0.0,0.0,0.0,1.0,28538.56269,1381.425819,141.0,20.893705369513967,42.553374855491825,2.059820999028799,20.658773201921743,0.004940683296899421,0.21024274837522827,0.10206845569316812,0.0634506275337584,8.177329928177082,0.004940683296899421,0.21024274837522827,140.88754,0.0007975693290115249,0.112457275390625,0.112457275390625
412843,87.73716012,9.0,0.3413897281,1.0,0.0,0.0,0.0,1.0,455.4654667,182.5246333,7.0,2.3562335523676663,5.191249250341019,2.080357206118333,2.495364370634788,0.0153688929497056,0.07978375400373057,0.03835098788279554,0.05916819330875123,8.552513283265027,0.0153688929497056,0.07978375400373057,7.331568,0.047366823468889506,-0.33156776428222656,0.33156776428222656
417511,519.8951613,9.0,1.52016129,4.0,0.0,0.0,0.0,2.0,7309.346173,1015.057312,63.0,6.46647672493246,14.059269477951958,1.9524269267323915,7.200919678710712,0.008619101970120906,0.12117827725587642,0.0620654609894579,0.027042508806576878,11.872749331084309,0.008619101970120906,0.12117827725587642,63.11121,0.0017652360219804067,-0.11120986938476562,0.11120986938476562
407442,154.097561,11.0,0.6341463415,2.0,0.0,0.0,0.0,4.0,1638.928019,303.0208805,12.0,5.404541693778817,10.635651910155799,1.9664223011290876,5.408630640554159,0.007321859081597653,0.07787274452708566,0.039601231374548795,0.06901895033988109,7.485013979981924,0.007321859081597653,0.07787274452708566,12.098747,0.008228937784830729,-0.09874725341796875,0.09874725341796875
407734,302.0327869,21.0,0.3570127505,3.0,0.0,0.0,0.0,5.0,6699.261675,604.820579,40.0,11.288628208517792,22.180577624567817,2.002499745831402,11.076444664095995,0.005970807223319875,0.1324359530981767,0.06613531580908724,0.07343764844944327,7.38946656972249,0.005970807223319875,0.1324359530981767,41.571,0.039274978637695315,-1.5709991455078125,1.5709991455078125
407792,874.3935927,8.0,1.075514874,2.0,0.0,0.0,0.0,2.0,33356.10937,1755.695692,184.0,18.35365413793075,38.14770561961827,2.0079009117377766,18.998798893219586,0.005516230863707592,0.21043155111856984,0.10480176082815153,0.043627613397559,9.61305769672986,0.005516230863707592,0.21043155111856984,184.42303,0.002299101456351902,-0.42303466796875,0.42303466796875
406491,202.8103837,10.0,0.2686230248,0.0,0.0,0.0,0.0,2.0,2206.024449,440.5848991,15.0,5.172135504750431,10.877275654007848,2.172398133971875,5.007035995800883,0.006799561993431016,0.07396071012906427,0.03404565165678871,0.05363273544266683,9.38046672212429,0.006799561993431016,0.07396071012906427,15.112294,0.007486279805501302,-0.11229419708251953,0.11229419708251953
410697,114.8,7.0,0.1322580645,5.0,0.0,0.0,0.0,7.0,350.237487,242.1309725,6.0,1.4391450699747828,3.0508491898954704,2.10915481271777,1.446479495720028,0.01713123301390065,0.05226480836236934,0.02477997729100931,0.026575341375396085,12.938056170158458,0.01713123301390065,0.05226480836236934,7.136306,0.18938430150349936,-1.136305809020996,1.136305809020996
423443,78.51807229,26.0,0.8012048193,0.0,0.0,0.0,0.0,2.0,475.0275802,178.9200193,6.0,2.4036144578313245,6.049913941411155,2.278711309151525,2.6549716574952322,0.01263084555527035,0.07641552861664122,0.03353453695944241,0.07705122865302015,8.209175182782687,0.01263084555527035,0.07641552861664122,6.0658827,0.010980447133382162,-0.06588268280029297,0.06588268280029297
423443,124.9879518,18.0,0.8012048193,0.0,0.0,0.0,0.0,0.0,872.7026963,257.0550023,13.0,3.131548535337059,6.982294563050836,2.056638248711585,3.3950037481919875,0.014896252819105678,0.10401002506867225,0.05057283415487923,0.055863740964597806,8.701475481388158,0.014896252819105678,0.10401002506867225,12.81309,0.014377667353703426,0.18690967559814453,0.18690967559814453
423407,248.2758621,1.0,0.8620689655,0.0,0.0,0.0,0.0,0.0,4825.356718,505.5610271,30.0,9.213421198561212,19.435464556181678,2.036287470009353,9.544558340818357,0.006217156938489371,0.12083333331822917,0.05934001711343544,0.07828173223039098,7.27794677675846,0.006217156938489371,0.12083333331822917,28.843908,0.038536389668782554,1.1560916900634766,1.1560916900634766
410968,851.5495495,1.0,1.274774775,2.0,0.0,0.0,0.0,4.0,34928.02779,1627.540549,170.0,21.46425147676007,41.017023390486806,1.91126934416868,21.46061909883635,0.004867151418399624,0.1996360635735384,0.10445208268663542,0.04816751228929727,8.708528662069618,0.004867151418399624,0.1996360635735384,182.37683,0.07280488855698529,-12.3768310546875,12.3768310546875
406857,156.8533333,14.0,0.3022222222,0.0,0.0,0.0,0.0,2.0,2112.288869,372.0101275,12.0,6.106390941374685,13.466649541709165,2.3717068657284313,5.678041302786844,0.005681041156875973,0.07650459029167472,0.03225718633157373,0.08585504214916907,8.094277844489788,0.005681041156875973,0.07650459029167472,11.921587,0.006534417470296224,0.07841300964355469,0.07841300964355469
425704,84.2254902,3.0,0.3480392157,1.0,0.0,0.0,0.0,3.0,567.9846453,195.9033383,6.0,3.0576268789085455,6.743619347910902,2.325938831995068,2.899310702047388,0.010563665848450709,0.07123734140047784,0.030627349447265646,0.0800662522936661,8.220032582975405,0.010563665848450709,0.07123734140047784,5.7160726,0.04732124010721842,0.28392744064331055,0.28392744064331055
406475,54.36363636,9.0,2.090909091,0.0,0.0,0.0,0.0,2.0,922.4710744,176.6510426,6.0,6.39622423440241,16.96853147003134,3.2494338941972867,5.22199620688794,0.006504268986323025,0.1103678929839711,0.033965267975157705,0.3121301775632608,5.816206621392551,0.006504268986323025,0.1103678929839711,6.75614,0.12602337201436362,-0.7561402320861816,0.7561402320861816
415573,70.04291845,0.0,0.4377682403,0.0,0.0,0.0,0.0,2.0,1190.665733,170.1136416,9.0,7.953394328055369,16.99908797846501,2.4287057901711404,6.999237226369505,0.007558796520769612,0.12849264706787786,0.05290580999472296,0.2426953124547455,4.929969291498905,0.007558796520769612,0.12849264706787786,9.175216,0.01946841345893012,-0.1752157211303711,0.1752157211303711
403981,140.7460938,35.0,0.53515625,0.0,0.0,0.0,0.0,2.0,1948.755806,344.3217297,19.0,5.8675536147784415,13.845896204900571,2.4464034518022264,5.659694517966985,0.009749810592738781,0.13499486548450126,0.05518094956294012,0.09837499451015365,7.799840472078245,0.009749810592738781,0.13499486548450126,20.085928,0.057154103329307156,-1.085927963256836,1.085927963256836
425678,228.511976,0.0,0.9251497006,2.0,0.0,0.0,0.0,2.0,3190.374588,443.6295043,28.0,6.820440261974275,13.961520283733401,1.9413840450095272,7.191529321373858,0.008776398892254466,0.12253187115234608,0.06311572996972103,0.061097543017760256,7.854157088320983,0.008776398892254466,0.12253187115234608,26.980833,0.036398819514683316,1.0191669464111328,1.0191669464111328
421707,58.77732794,6.0,0.4939271255,1.0,0.0,0.0,0.0,3.0,476.2177384,146.8633498,7.0,3.46700009905933,8.10206511745692,2.4986394405325534,3.242590741995999,0.01469915846377049,0.11909353904528652,0.04766335514975432,0.1378433726304728,6.729931529046384,0.01469915846377049,0.11909353904528652,6.361341,0.0912370000566755,0.6386590003967285,0.6386590003967285
409069,323.8086501,2.0,0.3433813893,1.0,0.0,0.0,0.0,1.0,4451.721442,652.1144513,24.0,6.775975342110947,13.748000371902355,2.013888298223692,6.826595290328908,0.00539117290079535,0.07411784704512438,0.03680335553391837,0.04245717453087383,9.773718667761806,0.00539117290079535,0.07411784704512438,24.2507,0.010445833206176758,-0.2506999969482422,0.2506999969482422
424112,188.4878049,0.0,0.5609756098,2.0,0.0,0.0,0.0,4.0,1884.385485,400.3714479,14.0,4.824378781845269,9.997386759317076,2.1241238822448616,4.706593077213286,0.0074294777323653605,0.07427536231019051,0.03496752846246107,0.05303996597881265,9.22312773633778,0.0074294777323653605,0.07427536231019051,13.931926,0.004862444741385323,0.06807422637939453,0.06807422637939453
410936,325.1868132,12.0,0.5934065934,0.0,0.0,0.0,0.0,0.0,2844.693395,663.6593781,22.0,4.166128638152587,8.747874389514143,2.040855751711644,4.286375645205396,0.007733698133749139,0.06765341984045742,0.03314953532787274,0.02690107358115388,12.443068832146459,0.007733698133749139,0.06765341984045742,21.93942,0.0027536045421253552,0.06057929992675781,0.06057929992675781
410623,60.49056604,9.0,0.1320754717,0.0,0.0,0.0,0.0,2.0,280.2716269,142.9249843,5.0,2.129013211589685,4.633311361554586,2.3627648682521736,1.9609701429926971,0.017839836501837496,0.0826575171522399,0.03498338673597461,0.07659560266787324,8.537261533065205,0.017839836501837496,0.0826575171522399,5.167128,0.03342561721801758,-0.1671280860900879,0.1671280860900879
420148,388.3821656,36.0,0.9426751592,2.0,0.0,0.0,0.0,4.0,5019.018703,805.6820114,29.0,6.176497135341445,12.922886650179386,2.0744567664566316,6.22952806688418,0.005778021903497976,0.07466872212115808,0.035994349618912194,0.03327363559605062,11.372455867457935,0.005778021903497976,0.07466872212115808,28.804142,0.0067537241968615306,0.19585800170898438,0.19585800170898438
419116,14.74157303,12.0,0.4606741573,0.0,0.0,0.0,0.0,2.0,296.8967302,70.2843843,3.0,6.074224469599171,20.140098318937675,4.767766923988844,4.22422040339336,0.010104523542509531,0.20350609761216237,0.04268373451483732,1.366210938137426,4.079022842769466,0.010104523542509531,0.20350609761216237,3.1895642,0.06318807601928711,-0.18956422805786133,0.18956422805786133
405945,347.0892857,15.0,0.5535714286,6.0,0.0,0.0,0.0,8.0,4168.521365,658.2015368,27.0,6.253443884042087,12.00993962286402,1.8963464558479743,6.333199076480795,0.0064771168565187385,0.07778978237702484,0.04102087049396266,0.034601873689770364,10.194545677508275,0.0064771168565187385,0.07778978237702484,26.873264,0.004693914342809607,0.12673568725585938,0.12673568725585938
407256,514.42,14.0,0.89,5.0,0.0,0.0,0.0,5.0,6227.09415,994.3017642,39.0,6.050065001611463,12.105077854671281,1.932859850316862,6.262780952631845,0.00626295332310015,0.07581353757629952,0.03922350477913393,0.023531507046132116,12.600143579599631,0.00626295332310015,0.07581353757629952,38.522568,0.012241852589142628,0.4774322509765625,0.4774322509765625
404291,78.53763441,12.0,0.4462365591,0.0,0.0,0.0,0.0,2.0,1874.98046,233.3051583,11.0,9.370967741935486,23.87365591140422,2.9706160626388036,8.03660096357158,0.005866727805792706,0.14006024096136258,0.047148550337045854,0.30397727268908487,5.387979912953807,0.005866727805792706,0.14006024096136258,11.046148,0.0041953000155362215,-0.04614830017089844,0.04614830017089844
408229,81.77730193,11.0,0.2869379015,2.0,0.0,0.0,0.0,4.0,359.9614469,171.7729928,5.0,2.081682957063658,4.401728088414081,2.1004971886579824,2.09556485587413,0.013890376436310518,0.06114166011835309,0.029108184694794467,0.05382579254304436,9.053716432223624,0.013890376436310518,0.06114166011835309,5.322603,0.06452064514160157,-0.3226032257080078,0.3226032257080078
410650,316.4880113,0.0,0.2679830748,1.0,0.0,0.0,0.0,1.0,14290.4885,686.1866489,64.0,20.832297610603316,45.15333279545303,2.168128410556321,20.825949503547676,0.004478503306587455,0.20221935022788018,0.09326908371446165,0.14266996278937102,5.740090324139878,0.004478503306587455,0.20221935022788018,65.29701,0.020265817642211914,-1.2970123291015625,1.2970123291015625
413954,294.1025641,8.0,0.7948717949,2.0,0.0,0.0,0.0,2.0,4131.478632,601.6397204,22.0,6.695477391540331,14.04774774624279,2.0456799560422465,6.867031035206898,0.005324970055418163,0.07480383609481085,0.03656673463210392,0.04776479181414519,9.360170189648507,0.005324970055418163,0.07480383609481085,22.897785,0.04080841758034446,-0.8977851867675781,0.8977851867675781
416442,429.7088608,7.0,1.050632911,2.0,0.0,0.0,0.0,4.0,10192.20982,912.0337239,60.0,11.21357779826234,23.71887282246147,2.1224457001003967,11.175255424126757,0.00588684898168629,0.13962942232165393,0.06578704101360477,0.055197541838684534,9.033929968264484,0.00588684898168629,0.13962942232165393,58.618103,0.0230316162109375,1.38189697265625,1.38189697265625
422162,42.63865546,4.0,0.4957983193,1.0,0.0,0.0,0.0,3.0,177.7249488,101.3834588,5.0,1.9312538188694506,4.1681649405367995,2.377735829290148,1.7529974899613505,0.028133360193715245,0.11726448561893747,0.0493177098037614,0.09775554354538737,7.604889439837307,0.028133360193715245,0.11726448561893747,4.9600687,0.00798625946044922,0.039931297302246094,0.039931297302246094
418643,103.8106509,4.0,0.8047337278,0.0,0.0,0.0,0.0,2.0,3211.75421,306.9368819,18.0,12.071005917159765,30.93858079258031,2.956699329394148,10.463891436306405,0.005604413919332887,0.1733926128383422,0.0586439788160238,0.298028964507536,5.415990898750474,0.005604413919332887,0.1733926128383422,17.495556,0.028024673461914062,0.5044441223144531,0.5044441223144531
405201,1544.09949,47.0,1.272959184,0.0,0.0,0.0,0.0,0.0,15735.94798,3228.615166,162.0,4.400795680272754,10.191019478932668,2.0909372659659384,4.873900161813215,0.01029489930990481,0.10491551940089042,0.05017631141239581,0.006599975937387732,25.737705479153643,0.01029489930990481,0.10491551940089042,149.09589,0.07965502326871142,12.90411376953125,12.90411376953125
425729,238.5354331,2.0,0.6023622047,0.0,0.0,0.0,0.0,2.0,2626.600394,506.7927853,19.0,5.255032071650465,11.011363636273122,2.124601694237769,5.182789633528747,0.007233685049085544,0.07965273650575311,0.037490667884612444,0.04616238138363655,9.888568381142898,0.007233685049085544,0.07965273650575311,18.96758,0.0017062739322060033,0.03241920471191406,0.03241920471191406
404632,83.16176471,10.0,0.3553921569,1.0,0.0,0.0,0.0,3.0,509.6981179,187.1199436,6.0,2.825263638400438,6.1289959355409165,2.2500718239027373,2.7239112416021487,0.011771673838468376,0.07214854111048602,0.032064994701077924,0.07369968587022925,8.288263752892712,0.011771673838468376,0.07214854111048602,5.7909102,0.034848292668660484,0.2090897560119629,0.2090897560119629
414552,129.4460641,28.0,1.166180758,0.0,2.0,0.0,0.0,6.0,1066.222407,294.1404031,16.0,3.728520674080879,8.236808236798295,2.272300862487174,3.6248757252077075,0.015006250004648421,0.12360360364174255,0.05439579136824811,0.06363119878589105,9.008049846332693,0.015006250004648421,0.12360360364174255,16.066832,0.004176974296569824,-0.06683158874511719,0.06683158874511719
420440,180.1933333,0.0,1.193333333,0.0,0.0,0.0,0.0,2.0,11208.65382,554.6952563,64.0,23.866666666666667,62.20348785789401,3.0783339546558017,20.206867992283566,0.005709873908836628,0.355174072358425,0.11537866832844591,0.3452041577716572,5.239353770452964,0.005709873908836628,0.355174072358425,63.844128,0.0024355053901672363,0.15587234497070312,0.15587234497070312
417401,308.0,7.0,0.6363636364,5.0,0.0,0.0,0.0,5.0,1803.68595,597.152062,20.0,2.818127442968814,5.856123214285715,1.938805396103896,3.0204801503306205,0.011088404830120233,0.06493506493506493,0.03349230668820834,0.019013387059369204,14.060620126370859,0.011088404830120233,0.06493506493506493,20.993155,0.0496577262878418,-0.9931545257568359,0.9931545257568359
417105,249.7323232,1.0,1.267676768,2.0,0.0,0.0,0.0,2.0,2644.325719,511.7901024,17.0,4.713620863499316,10.588640209310318,2.0493546683988084,5.166816838777537,0.006428860059807179,0.06807288612930343,0.03321674241115609,0.04239995877838499,9.952550919833605,0.006428860059807179,0.06807288612930343,16.910082,0.005289302152745864,0.08991813659667969,0.08991813659667969
424026,150.7539683,9.0,0.5753968254,0.0,0.0,0.0,0.0,0.0,1300.81924,317.2662518,10.0,3.968420279051382,8.628756208999906,2.1045300191941947,4.100087017197207,0.007687463171285812,0.06633324557069056,0.03151926794377063,0.05723734045812118,8.796611298441404,0.007687463171285812,0.06633324557069056,9.783072,0.021692752838134766,0.21692752838134766,0.21692752838134766
409810,308.357631,16.0,0.2665148064,0.0,0.0,0.0,0.0,2.0,3504.165511,657.4309324,24.0,5.487188136151351,11.363965599411419,2.132040417705764,5.33008919767098,0.0068489915572369775,0.07783170444710025,0.03650573591416856,0.036853200495016836,11.106004076210963,0.0068489915572369775,0.07783170444710025,23.44775,0.023010412851969402,0.5522499084472656,0.5522499084472656
416442,544.2278481,1.0,1.050632911,1.0,0.0,0.0,0.0,3.0,14444.16111,1290.024769,85.0,11.418049997409563,26.540650502224825,2.3703762560179804,11.196809128864096,0.005884730816326377,0.15618458389579054,0.06589020772515104,0.04876753476486575,10.733760161841651,0.005884730816326377,0.15618458389579054,85.39725,0.004673497817095589,-0.397247314453125,0.397247314453125
416875,355.751938,8.0,1.15503876,4.0,0.0,0.0,0.0,6.0,4655.392675,677.2573074,27.0,6.773844773992929,13.08606412988817,1.9037346956069146,6.873890652981089,0.005799725583835954,0.0758955809258304,0.039866679480585254,0.036784238487797556,9.926029010871002,0.005799725583835954,0.0758955809258304,26.861052,0.0051462385389539934,0.1389484405517578,0.1389484405517578
423338,1051.737705,7.0,1.409836066,4.0,0.0,0.0,0.0,6.0,39323.42489,1944.494724,190.0,20.10116992467017,37.38900364896588,1.8488399862016927,20.22295273144696,0.004831725632533021,0.1806534073055791,0.09771175907803595,0.035549741604981144,9.805756425267596,0.004831725632533021,0.1806534073055791,193.76984,0.019841244346217105,-3.76983642578125,3.76983642578125
409810,353.3986333,13.0,0.2665148064,1.0,0.0,0.0,0.0,1.0,4191.914861,705.0894531,27.0,5.863238283949238,11.86171780534727,1.9951674586739272,5.945224173429066,0.006440970509968571,0.07640097458181087,0.03829301357620889,0.033564696316405566,10.8902535623227,0.006440970509968571,0.07640097458181087,27.502125,0.018597214310257522,-0.5021247863769531,0.5021247863769531
423407,118.9655172,11.0,0.8620689655,0.0,0.0,0.0,0.0,2.0,2698.796076,315.7264143,17.0,9.695152423788105,22.6855322409341,2.65393217909702,8.547894486381592,0.006299105053241525,0.14289855077434152,0.05384408535374166,0.19068998122200492,6.077512802017834,0.006299105053241525,0.14289855077434152,16.870323,0.0076280481675091915,0.12967681884765625,0.12967681884765625
410048,59.66153846,0.0,0.1076923077,0.0,0.0,0.0,0.0,2.0,707.2526627,159.4260528,5.0,5.061538461538462,11.854415440094234,2.6721746859894835,4.436242698596122,0.007069609297633543,0.08380608561330083,0.03136250262855407,0.1986944310536345,5.994762722074005,0.007069609297633543,0.08380608561330083,4.7933803,0.04132394790649414,0.2066197395324707,0.2066197395324707
408577,33.87096774,24.0,0.2688172043,0.0,0.0,0.0,0.0,2.0,402.864493,87.87021461,9.0,5.542766232571591,11.894094555917759,2.5942634791101487,4.584767372972277,0.022340017937495425,0.2657142857294694,0.10242378535144446,0.35115898214716196,4.377863246064797,0.022340017937495425,0.2657142857294694,9.012684,0.0014093187120225695,-0.012683868408203125,0.012683868408203125
405201,358.9744898,41.0,1.272959184,2.0,0.0,0.0,0.0,4.0,6680.202406,780.0836222,61.0,8.50102341723589,18.609128491893188,2.173089298447413,8.563443989710262,0.009131459840978956,0.1699285094993399,0.07819674489251185,0.0518396961919526,9.544349831279238,0.009131459840978956,0.1699285094993399,61.69461,0.011387058945952868,-0.694610595703125,0.694610595703125
417800,73.17032967,10.0,0.5302197802,4.0,0.0,0.0,0.0,6.0,250.0678171,146.5134585,7.0,1.6029242112747417,3.417612278471507,2.002361601495843,1.7067907594304723,0.027992406544664478,0.09566719231101149,0.04777718082465441,0.04670762444128683,9.265068159674843,0.027992406544664478,0.09566719231101149,6.6985,0.04307140622820173,0.3014998435974121,0.3014998435974121
406475,127.5454545,8.0,2.090909091,0.0,0.0,0.0,0.0,2.0,1914.892562,320.0216287,10.0,5.868803193400634,15.013412822171565,2.5090790569882677,5.983634824242115,0.005222225099436153,0.07840342126814091,0.031247887965017408,0.11771029301692255,7.313194518039485,0.005222225099436153,0.07840342126814091,9.779688,0.022031211853027345,0.22031211853027344,0.22031211853027344
419411,480.5084746,30.0,1.372881356,1.0,0.0,0.0,0.0,3.0,12359.5971,1072.660825,84.0,11.775322592178854,25.72191283470862,2.2323452794312066,11.522372041507158,0.006796338045679498,0.174814814806182,0.07830993548216884,0.05353061224595646,9.648510260118702,0.006796338045679498,0.174814814806182,82.272964,0.020559946695963543,1.7270355224609375,1.7270355224609375
410387,431.3020528,15.0,1.428152493,4.0,0.0,0.0,0.0,6.0,6522.703296,844.2338977,66.0,7.648284361421009,15.123283679395461,1.9574075574629402,7.726180284599107,0.010118504093306531,0.15302500781419884,0.07817738683534028,0.035064251563876304,10.453193122602018,0.010118504093306531,0.15302500781419884,66.79753,0.012083804968631628,-0.7975311279296875,0.7975311279296875
425678,49.95808383,22.0,0.9251497006,0.0,0.0,0.0,0.0,2.0,1342.910189,158.327424,12.0,9.797986644346942,26.88073853212076,3.169205298961524,8.481854596459549,0.008935817226121292,0.24020136642618706,0.0757923024124993,0.5380658438300386,4.320486588457657,0.008935817226121292,0.24020136642618706,12.485232,0.0404360294342041,-0.4852323532104492,0.4852323532104492
409810,346.4692483,15.0,0.2665148064,0.0,0.0,0.0,0.0,0.0,3966.749311,711.4555392,26.0,5.619087122852324,11.449066058426288,2.053444981598963,5.575540694307381,0.006554485287966311,0.07504273504090954,0.036544799453295196,0.03304497041109056,11.29614835744108,0.006554485287966311,0.07504273504090954,25.956942,0.0016560921302208533,0.04305839538574219,0.04305839538574219
407321,166.751634,16.0,0.2026143791,3.0,0.0,0.0,0.0,3.0,1161.952411,325.7282532,10.0,3.5397940171266216,6.9681620691045225,1.9533736814836848,3.5672447802265133,0.00860620444119032,0.05996942734606127,0.030700437870398407,0.04178766889387436,9.55567256018847,0.00860620444119032,0.05996942734606127,9.7867365,0.021326351165771484,0.21326351165771484,0.21326351165771484
423443,184.2771084,6.0,0.8012048193,2.0,0.0,0.0,0.0,4.0,1215.492869,390.4633496,20.0,3.0534682332484526,6.596005763025094,2.118892319237195,3.1129499612324176,0.016454230633581778,0.10853220008524944,0.05122119661291765,0.03579395086180489,11.199640127467807,0.016454230633581778,0.10853220008524944,19.371647,0.03141765594482422,0.6283531188964844,0.6283531188964844
417004,424.6153846,5.0,2.307692308,1.0,0.0,0.0,0.0,3.0,13957.98817,921.8211777,81.0,15.190391597936003,32.87207358995913,2.170955672198223,15.141752552079604,0.005803128575083181,0.190760869572129,0.08786953691181183,0.0774161153414768,7.80252678705907,0.005803128575083181,0.190760869572129,79.129456,0.023093141155478395,1.87054443359375,1.87054443359375
419919,408.0864198,10.0,0.6790123457,4.0,0.0,0.0,0.0,6.0,4978.040695,789.0054844,30.0,6.3252021813343795,12.198496331830153,1.933427446046074,6.3092599397906035,0.0060264674071733365,0.07351384056029792,0.03802254939053248,0.029891943813784693,11.182806255319674,0.0060264674071733365,0.07351384056029792,29.930155,0.002328173319498698,0.06984519958496094,0.06984519958496094
410694,743.7986111,5.0,0.5347222222,4.0,1.0,0.0,0.0,6.0,14285.0986,1459.2711,106.0,9.62902527288119,19.20559999281773,1.9619169466341047,9.789201334830793,0.007420319800942782,0.14251169391569196,0.07263900450026044,0.02582096780795902,12.209401075682711,0.007420319800942782,0.14251169391569196,104.09463,0.01797521339272553,1.9053726196289062,1.9053726196289062
419523,247.4242424,15.0,0.8712121212,2.0,0.0,0.0,0.0,4.0,2787.466282,481.4406795,19.0,5.718754746974604,11.2659384341718,1.945810462346191,5.789843693505339,0.006816225947805026,0.07679118188137575,0.03946488281740638,0.04553288038751938,9.118805909112938,0.006816225947805026,0.07679118188137575,18.760992,0.012579365780479029,0.23900794982910156,0.23900794982910156
403981,72.24609375,36.0,0.53515625,0.0,0.0,0.0,0.0,2.0,769.3926773,183.5966261,10.0,4.4358506944444445,10.649609374901324,2.5412671685104082,4.190668933539841,0.012997264329435283,0.13841578805082455,0.054467231846369965,0.14740740740604158,6.618973948267834,0.012997264329435283,0.13841578805082455,9.035934,0.09640655517578126,0.9640655517578125,0.9640655517578125
424402,169.1460055,0.0,0.5509641873,0.0,0.0,0.0,0.0,2.0,7234.478519,467.6416265,32.0,17.96088003632692,42.77061404799181,2.7647216682276303,15.47013377133569,0.00442326284001784,0.1891856677632272,0.0684284678408542,0.25286209935351867,5.498060907336748,0.00442326284001784,0.1891856677632272,32.77064,0.024082541465759277,-0.7706413269042969,0.7706413269042969
